ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Enrolled,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,Kidhome_transformed,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,Has_Children,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,40,419,12,218,3,3,3,33,52.31397459165154,41.83581416328372,41.84525152267088,2.17,Low Value Customers,0.0,14.491376746189438,0.0,1.9459101490553128,0.0,0.0,1.0986122886681098,0.8412383821602403,2.0,1.259921049894873,2.23606797749979,1,False,True,False,False,False,False,False,False,False,True
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,42,562,22,606,3,4,3,34,46.64246823956443,79.43166441136671,79.44958267538912,3.73,Medium Value Customer,0.0,21.0,3.58351893845611,4.430816798843313,2.079441541679836,3.4011973816621555,2.4849066497880004,1.098158439308463,2.0,1.4422495703074083,3.4641016151377544,1,False,True,False,False,False,False,False,True,False,False
6116,1968,2n Cycle,Married,48985.0,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,46,578,6,75,5,1,2,51,86.22958257713249,15.358592692828148,15.362057297541169,1.3,At Risk,0.0,4.358898943540674,2.6390573296152584,2.9444389791664403,2.3978952727983707,2.079441541679836,2.19722457733622,0.5839432579994446,1.0,1.259921049894873,1.7320508075688772,1,False,True,False,False,False,True,False,False,False,False
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,46,836,9,106,4,2,2,42,65.19963702359347,31.371222372575552,31.378299120234605,1.82,At Risk,1.0,5.291502622129181,2.302585092994046,3.6375861597263857,2.5649493574615367,2.079441541679836,2.6390573296152584,0.994099345357619,1.4142135623730951,1.0,2.0,1,False,False,False,True,False,False,False,True,False,False
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,66,556,17,990,3,3,4,33,45.48548094373865,58.18673883626523,58.199864651477554,2.81,Low Value Customers,0.0,21.817424229271428,4.330733340286331,5.093750200806762,3.4011973816621555,5.0238805208462765,4.584967478670572,0.5839432579994446,2.0,1.709975946676697,2.8284271247461903,0,False,True,False,False,False,False,False,True,False,False
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,318,16,1097,2,3,4,23,30.648820326678766,53.33784393324312,53.34987593052109,2.5,Low Value Customers,0.0,19.078784028338912,3.713572066704308,6.054439346269371,5.068904202220232,4.110873864173311,3.9318256327243257,0.5839432579994446,1.7320508075688772,1.709975946676697,2.8284271247461903,0,False,False,True,False,False,False,False,True,False,False
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,292,4,16,1,1,1,11,18.28493647912886,3.202525935949481,3.203248364538687,0.27,Lost Customers,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,2.19722457733622,0.5839432579994446,1.0,1.0,1.4142135623730951,0,False,True,False,False,False,False,True,False,False,False
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,264,5,34,1,1,1,11,0.3856624319419238,9.336941813261165,9.339048048725468,0.4,Lost Customers,0.0,0.0,1.9459101490553128,1.3862943611198906,2.079441541679836,1.9459101490553128,2.5649493574615367,0.5839432579994446,1.0,1.0,1.7320508075688772,0,False,True,False,False,False,True,False,False,False,False
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,24,832,16,1711,5,3,5,53,96.46098003629764,53.33784393324312,53.34987593052109,2.99,Low Value Customers,0.0,29.376861643136763,4.430816798843313,6.306275286948016,4.465908118654584,4.605170185988092,3.5263605246161616,0.5839432579994446,2.8284271247461903,1.4422495703074083,2.23606797749979,0,False,True,False,False,False,False,False,False,False,True
10660,1957,Master,Married,66726.0,1,1,2014-12-01,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,5,17,438,2,3,3,23,38.33938294010889,58.18673883626523,58.199864651477554,2.76,Low Value Customers,1.0,18.68154169226941,2.079441541679836,3.58351893845611,0.0,0.0,3.871201010907891,0.994099345357619,2.8284271247461903,1.4422495703074083,2.0,1,False,True,False,False,False,False,False,False,True,False
8686,1979,Basic,Together,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,35,492,7,75,2,1,2,21,34.30127041742287,21.47045557059089,21.475298894653733,1.17,At Risk,1.0,2.23606797749979,3.1780538303479458,2.772588722239781,0.0,2.9444389791664403,2.70805020110221,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,False,True,False,False,True,False,False,False
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,54,388,13,225,1,3,3,13,6.261343012704174,44.40685611186288,44.41687344913151,1.93,At Risk,0.0,13.564659966250536,1.0986122886681098,2.995732273553991,2.19722457733622,2.19722457733622,1.6094379124341005,0.994099345357619,1.4142135623730951,1.4422495703074083,2.449489742783178,1,False,True,False,False,False,False,False,False,True,False
5907,1952,Master,Married,33444.0,1,1,2012-03-11,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,62,1000,4,18,4,1,1,41,75.97549909255899,3.202525935949481,3.203248364538687,0.71,Lost Customers,1.0,2.8284271247461903,0.0,2.19722457733622,0.0,0.0,1.0986122886681098,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,False,True,False
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,33,568,17,470,5,3,3,53,91.87840290381124,58.18673883626523,58.199864651477554,3.16,Medium Value Customer,0.0,16.64331697709324,3.091042453358316,4.174387269895637,4.143134726391533,3.091042453358316,3.258096538021482,0.8412383821602403,1.7320508075688772,1.4422495703074083,3.1622776601683795,1,False,True,False,False,False,False,False,True,False,False
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,33,602,9,91,2,2,2,22,27.54083484573503,31.371222372575552,31.378299120234605,1.54,At Risk,1.0,6.6332495807108,1.791759469228055,2.995732273553991,0.0,1.6094379124341005,2.995732273553991,0.994099345357619,1.4142135623730951,1.0,2.0,1,True,False,False,False,False,False,False,True,False,False
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,296,18,2525,4,4,5,44,70.34936479128856,62.56202074875959,62.57613354387548,3.19,Medium Value Customer,0.0,34.0,4.795790545596741,6.82001636467413,4.553876891600541,4.976733742420574,4.574710978503383,0.5839432579994446,1.7320508075688772,1.709975946676697,3.1622776601683795,0,False,False,True,False,False,False,False,False,True,False
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,64,692,19,504,4,4,3,44,66.1070780399274,66.5764546684709,66.59147304308594,3.33,Medium Value Customer,0.0,19.313207915827967,2.70805020110221,4.430816798843313,1.9459101490553128,2.302585092994046,2.995732273553991,0.994099345357619,2.8284271247461903,1.4422495703074083,2.449489742783178,1,False,False,False,True,False,False,False,True,False,False
8387,1957,Graduation,Married,43140.0,0,1,2013-05-01,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,57,584,11,235,2,2,3,22,31.556261343012704,38.768606224627874,38.77735168057749,1.88,At Risk,0.0,11.575836902790224,2.19722457733622,4.343805421853684,1.9459101490553128,0.0,2.4849066497880004,0.5839432579994446,2.0,1.259921049894873,2.23606797749979,1,False,True,False,False,False,False,False,True,False,False
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,53,686,21,1232,3,4,5,34,44.30580762250454,75.19170049616599,75.2086623054365,3.53,Medium Value Customer,0.0,33.88214869219483,0.0,4.110873864173311,0.0,0.0,3.218875824868201,0.994099345357619,3.0,1.8171205928321397,2.0,1,True,False,False,False,False,False,False,False,False,True
3839,1958,Basic,Single,15056.0,1,1,2013-03-05,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,56,641,12,88,2,3,2,23,23.66152450090744,41.83581416328372,41.84525152267088,1.96,At Risk,1.0,2.449489742783178,2.5649493574615367,1.3862943611198906,3.091042453358316,1.9459101490553128,3.713572066704308,1.1748209479730365,1.4142135623730951,1.4422495703074083,1.7320508075688772,1,False,False,True,False,False,False,True,False,False,False
9392,1971,Graduation,Single,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,43,123,4,17,5,1,1,51,82.64519056261344,3.202525935949481,3.203248364538687,0.76,Lost Customers,1.0,2.0,0.6931471805599453,2.4849066497880004,0.0,0.0,0.6931471805599453,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,True,False,False,False,False,True,False,False
2292,1985,Graduation,Single,22327.0,1,0,2013-02-08,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,29,666,5,24,1,1,1,11,5.195099818511797,9.336941813261165,9.339048048725468,0.44,Lost Customers,1.0,2.23606797749979,1.6094379124341005,2.19722457733622,1.0986122886681098,0.0,1.791759469228055,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,True,False,False
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,49,471,7,60,1,1,2,11,13.22595281306715,21.47045557059089,21.475298894653733,1.01,At Risk,1.0,4.898979485566356,1.0986122886681098,3.044522437723423,1.0986122886681098,1.0986122886681098,2.3978952727983707,0.8412383821602403,1.0,1.0,2.0,1,False,True,False,False,False,False,False,True,False,False
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,62,468,26,1020,4,5,4,45,74.77313974591652,92.46729815065405,92.48815700428604,4.49,High value Customer,0.0,29.9833287011299,0.0,4.624972813284271,0.0,0.0,3.044522437723423,0.5839432579994446,2.449489742783178,1.9129311827723887,3.605551275463989,1,False,False,True,False,False,False,False,False,False,True
4088,1962,PhD,Together,31497.0,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,52,907,10,155,4,2,2,42,78.08529945553539,35.47586829048263,35.483870967741936,2.09,Low Value Customers,0.0,10.392304845413264,0.6931471805599453,3.367295829986474,2.6390573296152584,0.6931471805599453,1.6094379124341005,0.8412383821602403,1.7320508075688772,1.259921049894873,2.0,1,False,False,False,True,False,False,False,False,False,True
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,282,5,51,5,1,1,51,84.41470054446461,9.336941813261165,9.339048048725468,1.03,At Risk,0.0,5.196152422706632,1.0986122886681098,2.079441541679836,0.0,1.0986122886681098,2.6390573296152584,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,True,False,False,False,True,False,False,False,False
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,44,714,16,1812,4,3,5,43,64.29219600725953,53.33784393324312,53.34987593052109,2.75,Low Value Customers,0.0,28.5657137141714,4.204692619390966,6.309918278226516,5.37989735354046,4.204692619390966,4.605170185988092,0.5839432579994446,2.23606797749979,1.9129311827723887,2.0,0,True,False,False,False,False,False,False,False,True,False
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,45,749,25,1461,1,5,5,15,18.28493647912886,89.46774921064502,89.48793142341529,3.94,Medium Value Customer,0.0,36.02776706930364,0.0,4.262679877041316,3.6375861597263857,2.70805020110221,3.7612001156935615,1.098158439308463,2.6457513110645907,1.709975946676697,3.1622776601683795,1,False,False,False,False,True,False,False,False,True,False
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,54,230,6,96,3,1,2,31,44.30580762250454,15.358592692828148,15.362057297541169,0.99,Lost Customers,0.0,3.1622776601683795,0.0,2.4849066497880004,2.8903717578961645,3.4011973816621555,3.4011973816621555,0.5839432579994446,1.0,1.4422495703074083,1.4142135623730951,1,True,False,False,False,False,False,False,True,False,False
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,62,292,9,160,1,2,2,12,5.195099818511797,31.371222372575552,31.378299120234605,1.37,At Risk,0.0,9.327379053088816,2.6390573296152584,3.555348061489413,2.3978952727983707,1.9459101490553128,2.3978952727983707,0.5839432579994446,2.0,1.0,2.0,1,False,False,True,False,False,False,False,True,False,False
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,45,593,10,139,3,2,2,32,49.84119782214156,35.47586829048263,35.483870967741936,1.88,At Risk,1.0,7.54983443527075,1.0986122886681098,3.951243718581428,1.6094379124341005,1.0986122886681098,3.1780538303479458,0.994099345357619,1.4142135623730951,1.259921049894873,2.0,1,False,True,False,False,False,False,False,False,True,False
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,594,22,908,2,4,4,24,35.48094373865699,79.43166441136671,79.44958267538912,3.64,Medium Value Customer,0.0,25.199206336708304,2.772588722239781,4.61512051684126,3.044522437723423,2.079441541679836,4.882801922586371,0.5839432579994446,3.0,1.5874010519681994,3.0,1,True,False,False,False,False,False,False,False,True,False
2246,1965,2n Cycle,Married,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,696,8,183,1,2,2,12,8.461887477313974,26.95083446098331,26.956914053688248,1.21,At Risk,0.0,6.557438524302,2.5649493574615367,3.1780538303479458,3.4011973816621555,2.772588722239781,4.127134385045092,0.5839432579994446,1.4142135623730951,1.259921049894873,2.0,1,False,True,False,False,False,True,False,False,False,False
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,45,615,19,1161,5,4,4,54,88.49818511796734,66.5764546684709,66.59147304308594,3.49,Medium Value Customer,1.0,31.04834939252005,3.555348061489413,4.927253685157205,2.772588722239781,0.0,2.4849066497880004,0.8412383821602403,2.23606797749979,1.4422495703074083,3.1622776601683795,1,False,True,False,False,False,False,False,False,True,False
5545,1972,PhD,Married,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,216,14,988,2,3,4,23,27.54083484573503,46.63960306720794,46.65012406947891,2.19,Low Value Customers,0.0,23.9165214862028,2.19722457733622,5.560681631015528,3.555348061489413,3.58351893845611,4.394449154672439,0.5839432579994446,1.7320508075688772,1.8171205928321397,2.23606797749979,0,False,True,False,False,False,False,False,False,False,True
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,53,818,27,1072,5,5,4,55,93.46642468239564,94.8128101037438,94.83419806000452,4.73,Top Customers,0.0,18.466185312619388,4.962844630259907,4.736198448394496,5.560681631015528,5.0238805208462765,4.204692619390966,0.994099345357619,2.449489742783178,1.9129311827723887,3.4641016151377544,1,False,False,False,False,True,True,False,False,False,False
837,1977,Graduation,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,37,392,12,174,5,3,2,53,100.0,41.83581416328372,41.84525152267088,2.53,Low Value Customers,1.0,7.937253933193772,1.9459101490553128,4.060443010546419,2.6390573296152584,2.6390573296152584,3.1354942159291497,1.098158439308463,1.4142135623730951,1.259921049894873,2.23606797749979,1,False,True,False,False,False,False,False,True,False,False
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,55,680,22,758,2,4,4,24,33.280399274047184,79.43166441136671,79.44958267538912,3.63,Medium Value Customer,0.0,14.866068747318506,4.653960350157523,5.135798437050262,4.634728988229636,4.3694478524670215,4.442651256490317,0.994099345357619,3.0,1.4422495703074083,2.8284271247461903,1,False,True,False,False,False,False,False,True,False,False
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,56,340,11,195,3,2,3,32,57.80399274047186,38.768606224627874,38.77735168057749,2.08,Low Value Customers,0.0,11.832159566199232,1.3862943611198906,3.4011973816621555,1.6094379124341005,1.791759469228055,2.70805020110221,0.8412383821602403,1.7320508075688772,1.4422495703074083,2.0,1,False,True,False,False,False,False,False,False,True,False
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,787,6,31,2,1,1,21,39.31488203266788,15.358592692828148,15.362057297541169,0.95,Lost Customers,1.0,1.0,1.0986122886681098,2.19722457733622,1.6094379124341005,1.3862943611198906,2.6390573296152584,0.8412383821602403,1.0,1.259921049894873,1.4142135623730951,1,True,False,False,False,False,False,False,True,False,False
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,57,476,17,1084,2,3,4,23,35.48094373865699,58.18673883626523,58.199864651477554,2.74,Low Value Customers,0.0,17.05872210923198,2.3978952727983707,6.536691597591305,4.442651256490317,2.3978952727983707,0.0,0.5839432579994446,1.7320508075688772,1.709975946676697,3.0,0,False,False,False,True,False,False,False,False,True,False
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,58,654,22,685,1,4,4,14,12.023593466424682,79.43166441136671,79.44958267538912,3.47,Medium Value Customer,0.0,23.323807579381203,2.6390573296152584,4.454347296253507,2.19722457733622,1.9459101490553128,3.4011973816621555,0.994099345357619,3.1622776601683795,1.709975946676697,2.23606797749979,1,False,True,False,False,False,False,False,False,True,False
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,49,379,26,1672,1,5,5,15,3.176043557168784,92.46729815065405,92.48815700428604,3.95,Medium Value Customer,0.0,26.15339366124404,4.61512051684126,6.687108607866515,3.091042453358316,4.204692619390966,0.0,0.5839432579994446,2.449489742783178,2.154434690031884,3.1622776601683795,0,False,True,False,False,False,False,False,False,False,True
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,24,403,6,43,5,1,1,51,98.84301270417424,15.358592692828148,15.362057297541169,1.39,At Risk,0.0,1.0,2.5649493574615367,2.302585092994046,0.0,2.70805020110221,2.079441541679836,0.5839432579994446,1.4142135623730951,1.0,1.7320508075688772,0,False,True,False,False,False,False,False,True,False,False
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,57,293,5,49,3,1,1,31,45.48548094373865,9.336941813261165,9.339048048725468,0.74,Lost Customers,0.0,5.916079783099616,0.0,1.6094379124341005,0.0,0.0,2.3978952727983707,0.5839432579994446,1.0,1.259921049894873,1.4142135623730951,1,False,False,False,True,False,False,False,False,False,True
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,49,563,9,133,3,2,2,32,46.64246823956443,31.371222372575552,31.378299120234605,1.68,At Risk,0.0,9.327379053088816,1.3862943611198906,3.258096538021482,1.3862943611198906,1.0986122886681098,2.6390573296152584,0.8412383821602403,1.7320508075688772,1.0,2.0,1,False,False,False,True,False,False,False,True,False,False
5644,1957,Graduation,Together,42213.0,0,1,2013-12-10,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,57,361,15,363,1,3,3,13,3.176043557168784,49.48128101037438,49.49244304083014,2.13,Low Value Customers,0.0,17.578395831246947,1.3862943611198906,3.218875824868201,1.6094379124341005,1.3862943611198906,3.044522437723423,0.8412383821602403,2.23606797749979,1.259921049894873,2.6457513110645907,1,False,False,False,True,False,False,False,True,False,False
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,59,600,18,545,3,4,3,34,40.76678765880218,62.56202074875959,62.57613354387548,2.97,Low Value Customers,0.0,13.114877048604,4.30406509320417,4.543294782270004,4.564348191467836,4.3694478524670215,3.555348061489413,0.8412383821602403,1.4142135623730951,1.709975946676697,3.1622776601683795,1,False,False,False,True,False,False,False,True,False,False
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,42,405,31,1065,5,5,4,55,87.3638838475499,98.78213802435724,98.80442138506656,4.85,Top Customers,0.0,25.0,3.6635616461296463,5.493061443340548,3.9318256327243257,3.555348061489413,4.343805421853684,0.8412383821602403,2.6457513110645907,2.289428485106664,3.3166247903554,1,False,False,False,True,False,False,False,True,False,False
697,1969,Graduation,Together,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,45,368,21,2047,2,4,5,24,21.529038112522684,75.19170049616599,75.2086623054365,3.36,Medium Value Customer,0.0,31.176914536239792,4.0943445622221,6.81783057145415,3.258096538021482,2.995732273553991,4.0943445622221,0.5839432579994446,2.23606797749979,2.154434690031884,2.449489742783178,0,False,False,False,True,False,False,False,True,False,False
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,42,766,15,296,2,3,3,23,35.48094373865699,49.48128101037438,49.49244304083014,2.37,Low Value Customers,1.0,12.529964086141668,1.9459101490553128,3.688879454113936,1.9459101490553128,2.6390573296152584,4.330733340286331,1.1748209479730365,2.0,1.259921049894873,2.23606797749979,1,False,True,False,False,False,False,False,True,False,False
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,39,526,11,140,4,2,2,42,73.72958257713249,38.768606224627874,38.77735168057749,2.2,Low Value Customers,1.0,6.928203230275509,2.302585092994046,3.828641396489095,1.3862943611198906,2.772588722239781,3.044522437723423,1.098158439308463,1.4142135623730951,1.259921049894873,2.0,1,False,False,True,False,False,False,False,True,False,False
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,49,507,17,530,5,3,3,53,91.87840290381124,58.18673883626523,58.199864651477554,3.16,Medium Value Customer,0.0,16.703293088490067,4.430816798843313,4.48863636973214,3.49650756146648,2.70805020110221,3.555348061489413,0.5839432579994446,2.0,1.4422495703074083,3.1622776601683795,1,False,False,True,False,False,False,False,True,False,False
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,51,850,13,152,3,3,2,33,51.02087114337568,44.40685611186288,44.41687344913151,2.27,Low Value Customers,1.0,11.489125293076055,0.0,2.833213344056216,0.0,0.0,1.6094379124341005,1.1748209479730365,1.7320508075688772,1.259921049894873,2.0,1,False,False,False,True,False,False,False,False,False,True
4500,1991,PhD,Together,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,544,24,1598,3,5,5,35,43.01270417422868,86.71628326567433,86.73584480036092,4.01,High value Customer,0.0,30.315012782448235,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,0.5839432579994446,2.0,2.154434690031884,3.1622776601683795,0,False,False,False,True,False,False,False,False,False,True
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,51,686,8,114,3,2,2,32,44.30580762250454,26.95083446098331,26.956914053688248,1.48,At Risk,0.0,7.874007874011811,0.0,3.1354942159291497,1.3862943611198906,0.6931471805599453,3.295836866004329,0.8412383821602403,1.4142135623730951,1.4422495703074083,1.4142135623730951,1,False,False,True,False,False,False,False,True,False,False
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,28,836,10,101,4,2,2,42,74.77313974591652,35.47586829048263,35.483870967741936,2.07,Low Value Customers,1.0,1.0,3.828641396489095,1.3862943611198906,1.6094379124341005,1.9459101490553128,3.7612001156935615,0.994099345357619,1.7320508075688772,1.259921049894873,1.7320508075688772,1,False,False,True,False,False,False,True,False,False,False
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,41,440,4,25,3,1,1,31,49.84119782214156,3.202525935949481,3.203248364538687,0.51,Lost Customers,1.0,1.4142135623730951,1.9459101490553128,1.6094379124341005,1.3862943611198906,0.6931471805599453,2.302585092994046,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,57,679,22,789,1,4,4,14,15.15426497277677,79.43166441136671,79.44958267538912,3.49,Medium Value Customer,0.0,20.199009876724155,4.127134385045092,4.700480365792417,3.8918202981106265,4.812184355372417,3.737669618283368,0.5839432579994446,2.23606797749979,2.0,3.0,0,True,False,False,False,False,True,False,False,False,False
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,33,494,7,87,4,1,2,41,68.98820326678766,21.47045557059089,21.475298894653733,1.43,At Risk,1.0,7.14142842854285,0.6931471805599453,2.079441541679836,1.0986122886681098,0.6931471805599453,3.258096538021482,0.8412383821602403,1.4142135623730951,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,True,False,False
